Summary Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Canada,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,1.809,9.149,11.359,28.765,68.393,76.423,79.626,123.517,104.308,104.153,89.767,52.851,30.613,26.116,23.705,19.672,16.298,15.560,17.811,15.994,18.444,18.026,17.911,13.847,14.240,17.231,31.916,28.012,31.068,47.627,32.612,45.673,74.411,65.301,79.682,130.124,129.155,151.637,173.397,103.415,90.649,111.142,93.531,95.203,90.759,111.154
Canada,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,307.633,290.485,280.088,257.764,294.795,267.361,265.277,246.838,306.439,311.913,288.409,314.078,297.786,261.011,225.616,210.327,211.224,196.584,212.856,202.632,201.916,197.504,153.610,137.965,119.245,88.298,78.745,65.886,67.342,56.709,67.289,209.113,206.369,219.782,183.408,288.213,284.449,107.772,83.853,77.500,99.633,136.607,118.060,104.244,103.632,99.246
Canada,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.844,40.450,52.004,35.713,62.881,48.573,46.013,40.951,21.494,14.060,10.754,10.156,16.969,16.940,17.485,12.700
Canada,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,101.338,98.353,78.616,88.807,101.934,91.422,75.732,110.950,14.232,14.436,14.494,14.805,11.905,7.968,7.619,7.006,5.998,5.187,13.950,15.256,14.179,13.760,11.789,6.526,7.011,7.233,24.511,31.058,36.677,53.397,10.369,9.879,13.080,13.671,20.515,61.466,55.499,70.427,72.883,90.970,113.055,85.450,74.310,74.153,121.558,149.362
Canada,Total RD&D in Million USD (2019 prices and exch. rates),Group 7: Other cross-cutting techs/research,0.000,0.000,15.544,3.910,7.599,18.094,14.065,13.157,20.177,33.239,26.848,14.168,12.833,10.919,8.607,25.061,16.429,16.445,28.522,10.581,12.724,12.491,19.457,22.391,16.892,32.184,40.856,48.774,37.218,36.402,22.176,8.726,14.518,10.790,8.127,14.806,35.887,43.624,45.756,34.138,31.450,4.240,7.087,15.896,30.297,30.998
Canada,Total RD&D in Million USD (2019 prices and exch. rates),Group 8: Unallocated,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Canada,Total RD&D in Million USD (2019 prices and exch. rates),Total budget,488.955,454.189,478.570,524.185,674.754,643.524,604.339,711.451,742.589,808.158,853.532,784.320,754.670,608.928,561.431,497.724,493.507,458.444,457.846,388.409,390.260,381.641,350.568,306.622,288.224,281.836,289.466,312.977,338.911,371.914,310.163,478.720,566.754,574.127,593.712,900.176,1021.960,858.472,1056.735,1092.255,748.895,721.951,529.199,624.477,889.913,966.800
Canada,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,410.780,397.987,412.510,408.011,514.386,494.964,489.659,574.778,539.736,583.490,539.098,520.705,403.541,356.918,319.164,313.671,301.321,280.203,312.373,287.401,310.885,303.906,266.458,242.194,219.900,211.168,227.641,238.826,270.859,293.513,240.464,386.189,449.185,435.404,449.872,725.741,828.240,700.051,791.076,778.186,596.264,624.656,433.811,505.877,760.255,827.060
Canada,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,78.175,56.202,66.061,116.176,160.369,148.561,114.680,136.674,202.852,224.670,314.433,263.616,351.128,252.011,242.266,184.053,192.188,178.241,145.474,101.008,79.375,77.734,84.112,64.428,68.324,70.668,61.824,74.150,68.053,78.400,69.698,92.532,117.569,138.724,143.841,174.434,193.721,158.420,265.660,314.068,152.633,97.296,95.391,118.601,129.658,139.742
Canada,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,0.000,0.000,29.899,31.969,46.306,46.305,61.081,89.262,105.116,133.088,132.900,138.705,56.018,56.574,59.590,57.353,57.094,51.598,43.604,47.721,70.709,69.045,70.786,68.312,69.475,73.598,57.363,72.348,109.532,110.447,58.729,66.682,83.960,83.489,84.741,135.363,138.971,125.108,119.536,121.337,123.728,129.363,91.808,152.900,278.463,328.061
Canada,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,86.883,62.462,73.420,129.116,178.232,165.109,127.454,151.898,225.447,249.696,349.458,292.980,390.240,280.082,269.252,204.554,213.595,198.095,161.678,112.260,88.217,86.393,93.481,71.605,75.935,78.539,68.710,82.410,75.633,87.133,96.724,116.564,145.399,170.876,180.992,261.396,384.447,368.416,613.263,736.846,324.558,286.693,151.858,200.569,306.330,298.031
Canada,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,2.011,10.168,12.624,31.969,76.011,84.936,88.496,137.276,115.927,115.755,99.766,58.738,34.023,29.025,26.345,21.863,18.114,17.293,19.795,17.776,20.498,20.034,19.906,15.389,15.826,19.151,35.472,31.132,34.528,52.932,36.245,50.760,82.699,72.575,88.558,144.619,143.542,168.528,192.712,114.935,100.746,123.522,103.949,105.807,100.869,123.535
Canada,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,341.900,322.842,311.287,286.477,327.632,297.142,294.827,274.333,340.574,346.657,320.535,349.064,330.956,290.085,250.748,233.755,234.752,218.482,236.566,225.204,224.408,219.504,170.720,153.333,132.528,98.134,87.517,73.225,74.843,63.026,74.785,232.406,229.357,244.264,203.838,320.317,316.134,119.777,93.193,86.133,110.731,151.823,131.210,115.856,115.176,110.302
Canada,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.059,44.956,57.796,39.691,69.885,53.983,51.138,45.513,23.888,15.626,11.951,11.287,18.859,18.827,19.432,14.115
Canada,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,112.626,109.309,87.373,98.699,113.288,101.606,84.168,123.308,15.817,16.044,16.109,16.454,13.231,8.855,8.468,7.786,6.666,5.765,15.503,16.956,15.758,15.292,13.102,7.253,7.791,8.039,27.241,34.518,40.762,59.345,11.523,10.979,14.537,15.194,22.801,68.313,61.681,78.271,81.002,101.103,125.648,94.968,82.587,82.413,135.099,165.999
Canada,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,0.000,0.000,17.276,4.345,8.446,20.110,15.631,14.622,22.425,36.941,29.838,15.746,14.262,12.135,9.566,27.853,18.259,18.277,31.699,11.760,14.142,13.883,21.624,24.885,18.774,35.769,45.407,54.207,41.363,40.457,24.647,9.698,16.136,11.992,9.032,16.455,39.884,48.483,50.853,37.941,34.953,4.712,7.876,17.667,33.672,34.451
Canada,Total RD&D in Million USD (2019 prices and PPP),Group 8: Unallocated,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Canada,Total RD&D in Million USD (2019 prices and PPP),Total budget,543.420,504.781,531.879,582.575,749.915,715.207,671.657,790.700,825.307,898.179,948.607,871.685,838.733,676.756,623.969,553.166,548.479,509.510,508.845,431.674,433.731,424.152,389.618,340.777,320.329,313.229,321.709,347.839,376.662,413.342,344.712,532.044,629.885,638.080,659.846,1000.446,1135.796,954.098,1174.446,1213.921,832.315,802.369,588.147,694.038,989.040,1074.492
Canada,Total RD&D in Million USD (2019 prices and PPP),Memo: Low-carbon,456.537,442.319,458.459,453.459,571.683,550.099,544.203,638.801,599.859,648.485,599.148,578.707,448.490,396.674,354.717,348.610,334.885,311.415,347.167,319.417,345.515,337.758,296.138,269.172,244.394,234.691,253.000,265.430,301.028,326.207,267.249,429.206,499.220,483.904,499.984,806.582,920.498,778.029,879.195,864.869,662.681,694.234,482.131,562.226,844.940,919.187
Canada,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,86.883,62.462,73.420,129.116,178.232,165.109,127.454,151.898,225.447,249.696,349.458,292.980,390.240,280.082,269.252,204.554,213.595,198.095,161.678,112.260,88.217,86.393,93.481,71.605,75.935,78.539,68.710,82.410,75.633,87.133,77.463,102.839,130.664,154.177,159.863,193.864,215.299,176.067,295.252,349.052,169.634,108.134,106.016,131.813,144.101,155.307
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,10.898,11.808,5.834,7.455,4.194,2.822,2.016,1.552,0.539,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Group 2: Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.519,1.256,0.220,0.174,0.069,2.818,2.422,1.606,6.703,5.789,2.359,2.228,2.879,2.728,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.990,0.626,1.501,1.902,1.522,6.836,8.136,7.910,12.713,10.729,6.662,6.621,6.506,5.155,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.619,5.218,3.070,3.049,1.851,16.918,16.914,15.926,18.816,23.422,26.590,26.577,23.973,8.043,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.252,0.251,0.242,0.314,0.276,0.183,1.367,1.700,1.822,0.876,0.915,0.597,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.988,0.981,0.000,4.198,4.813,4.677,12.756,12.720,10.956,7.539,6.784,5.271,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Group 7: Other cross-cutting techs/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.232,1.340,1.295,3.242,4.014,4.670,1.416,2.229,2.471,2.331,2.726,2.390,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Group 8: Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Total budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.127,7.100,6.263,7.697,4.979,45.224,48.382,40.806,61.226,60.782,53.681,48.187,45.335,24.722,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.609,5.844,6.043,7.523,4.910,42.921,46.708,40.142,55.043,55.630,51.989,46.717,43.310,22.702,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.519,1.256,0.220,0.174,0.069,2.303,1.675,0.664,6.183,5.153,1.693,1.471,2.025,2.021,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,20.084,21.761,10.752,13.739,7.729,5.200,3.715,2.861,0.993,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.327,2.315,0.405,0.320,0.127,5.193,4.464,2.960,12.352,10.668,4.347,4.106,5.306,5.027,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.824,1.153,2.766,3.505,2.805,12.598,14.993,14.576,23.428,19.772,12.276,12.201,11.989,9.501,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.511,9.616,5.658,5.619,3.412,31.178,31.170,29.350,34.677,43.163,49.003,48.978,44.180,14.822,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.465,0.462,0.446,0.580,0.508,0.336,2.519,3.132,3.358,1.615,1.687,1.100,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,1.821,1.808,0.000,7.736,8.869,8.620,23.507,23.441,20.190,13.893,12.502,9.713,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.427,2.470,2.386,5.974,7.397,8.606,2.609,4.108,4.554,4.296,5.023,4.405,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Group 8: Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Total budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.662,13.084,11.542,14.185,9.176,83.342,89.163,75.201,112.831,112.014,98.929,88.804,83.548,45.561,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Memo: Low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.335,10.769,11.137,13.864,9.049,79.099,86.074,73.977,101.436,102.517,95.809,86.093,79.815,41.836,..,..,..
Czech Republic,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.327,2.315,0.405,0.320,0.127,4.244,3.088,1.223,11.395,9.496,3.119,2.711,3.733,3.725,..,..,..
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,..,3.668,5.129,6.156,6.555,7.096,10.764,12.209,10.588,11.705,9.795,8.384,7.708,9.206,..,10.791,15.469,12.193,13.870,10.047,8.286,7.109,7.488,11.381,13.007,14.554,19.749,15.404,0.530,1.604,5.812,9.428,14.263,17.463,16.290,8.510,30.813,23.367,27.834,40.317,51.232,33.331,22.698,21.879,13.464,27.828
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Group 2: Fossil fuels,..,0.000,0.000,0.540,2.682,7.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,0.000,6.139,8.846,13.164,12.150,11.739,9.108,5.371,3.714,3.085,3.819,2.842,2.691,0.000,0.000,0.000,11.665,4.830,3.573,3.027,4.731,5.191,4.701,6.188,1.276,2.539,5.308,0.974,3.449,0.931,0.111
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,..,0.772,1.297,7.614,14.749,27.782,13.062,8.281,6.569,5.690,6.141,6.119,8.398,7.447,..,16.199,13.014,26.299,28.209,30.375,26.470,24.825,20.125,25.974,28.495,24.673,24.876,27.836,14.158,14.053,32.684,37.535,40.009,51.251,56.898,67.717,99.197,92.351,75.694,96.778,64.936,80.952,53.147,32.470,46.928,41.983
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,..,22.845,23.580,28.945,31.386,31.956,15.019,0.000,0.000,0.000,0.000,0.000,6.989,5.963,..,4.830,8.348,3.825,4.231,3.037,1.151,0.795,0.802,0.743,7.032,7.001,6.816,5.483,4.684,4.001,3.638,1.971,2.474,2.658,0.000,0.000,3.519,1.619,6.276,3.023,3.008,3.012,3.169,3.271,0.000,0.000
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.073,22.622,26.057,35.799,22.728,19.468,38.512,34.843,29.374,15.533,31.307,16.687,9.800,11.091,10.710,18.068
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,..,1.158,1.179,2.916,4.022,2.968,5.191,2.504,2.551,2.374,3.255,2.118,2.991,2.199,..,4.503,7.366,5.977,7.052,8.178,5.985,5.746,6.240,6.248,6.407,5.877,5.333,5.784,5.073,5.451,3.771,0.768,5.782,7.061,6.999,22.399,24.200,33.770,21.834,17.385,17.982,25.252,19.705,20.584,19.988,9.459
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Group 7: Other cross-cutting techs/research,..,3.797,4.185,6.804,8.293,8.627,7.190,4.429,4.403,6.080,4.391,4.119,5.982,7.035,..,2.541,2.455,5.499,6.347,6.776,5.985,8.086,8.469,8.367,10.181,10.395,7.743,8.676,8.496,9.143,7.759,12.024,14.978,13.086,1.237,5.196,12.498,11.940,8.683,12.477,1.438,1.326,3.888,0.134,1.612,3.072
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Group 8: Unallocated,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,4.362,0.000,3.747,0.000,0.546
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Total budget,..,32.241,35.369,52.976,67.688,86.267,51.227,27.423,24.110,25.849,23.581,20.740,32.068,31.851,..,38.863,52.792,62.639,72.874,70.564,59.615,55.669,48.496,56.426,68.206,66.318,67.359,65.876,32.941,34.253,65.738,96.015,108.392,130.891,107.179,128.022,213.931,202.591,175.885,186.794,172.441,170.230,113.381,96.624,93.633,101.066
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,..,32.240,35.370,52.435,65.005,78.429,51.226,27.423,24.111,25.849,23.582,20.740,32.068,31.850,..,38.864,46.652,53.793,59.709,58.413,47.877,46.561,43.124,52.713,65.122,62.500,64.517,63.183,32.941,34.252,65.737,85.884,106.068,128.098,105.203,126.999,208.950,198.127,169.901,185.691,170.083,165.124,112.584,94.648,92.702,101.046
Denmark,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,..,0.000,0.000,0.540,2.682,7.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,0.000,6.139,8.846,13.164,12.150,11.739,9.108,5.371,3.714,3.085,3.819,2.842,2.691,0.000,0.000,0.000,10.129,2.325,2.793,1.976,1.022,4.980,4.464,5.982,1.104,2.359,5.106,0.797,1.977,0.931,0.021
Denmark,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,..,3.668,5.129,6.156,6.555,7.096,10.764,12.209,10.588,11.705,9.795,8.384,7.708,9.206,..,10.791,15.469,12.193,13.870,10.047,8.286,7.109,7.488,11.381,13.007,14.554,19.749,15.404,0.530,1.604,5.812,9.428,14.263,17.463,16.290,8.510,30.813,23.367,27.834,40.317,51.232,33.331,22.698,21.879,13.464,27.828
Denmark,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,..,0.000,0.000,0.540,2.682,7.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,0.000,6.139,8.846,13.164,12.150,11.739,9.108,5.371,3.714,3.085,3.819,2.842,2.691,0.000,0.000,0.000,11.665,4.830,3.573,3.027,4.731,5.191,4.701,6.188,1.276,2.539,5.308,0.974,3.449,0.931,0.111
Denmark,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,..,0.772,1.297,7.614,14.749,27.782,13.062,8.281,6.569,5.690,6.141,6.119,8.398,7.447,..,16.199,13.014,26.299,28.209,30.375,26.470,24.825,20.125,25.974,28.495,24.673,24.876,27.836,14.158,14.053,32.684,37.535,40.009,51.251,56.898,67.717,99.197,92.351,75.694,96.778,64.936,80.952,53.147,32.470,46.928,41.983
Denmark,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,..,22.845,23.580,28.945,31.386,31.956,15.019,0.000,0.000,0.000,0.000,0.000,6.989,5.963,..,4.830,8.348,3.825,4.231,3.037,1.151,0.795,0.802,0.743,7.032,7.001,6.816,5.483,4.684,4.001,3.638,1.971,2.474,2.658,0.000,0.000,3.519,1.619,6.276,3.023,3.008,3.012,3.169,3.271,0.000,0.000
Denmark,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.073,22.622,26.057,35.799,22.728,19.468,38.512,34.843,29.374,15.533,31.307,16.687,9.800,11.091,10.710,18.068
Denmark,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,..,1.158,1.179,2.916,4.022,2.968,5.191,2.504,2.551,2.374,3.255,2.118,2.991,2.199,..,4.503,7.366,5.977,7.052,8.178,5.985,5.746,6.240,6.248,6.407,5.877,5.333,5.784,5.073,5.451,3.771,0.768,5.782,7.061,6.999,22.399,24.200,33.770,21.834,17.385,17.982,25.252,19.705,20.584,19.988,9.459
Denmark,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,..,3.797,4.185,6.804,8.293,8.627,7.190,4.429,4.403,6.080,4.391,4.119,5.982,7.035,..,2.541,2.455,5.499,6.347,6.776,5.985,8.086,8.469,8.367,10.181,10.395,7.743,8.676,8.496,9.143,7.759,12.024,14.978,13.086,1.237,5.196,12.498,11.940,8.683,12.477,1.438,1.326,3.888,0.134,1.612,3.072
